sp   ,dp   ,pr,fwd,stos,ipkt ,ibyt    ,opkt,obyt,sas,das,dtos,dir,ts_month,ts_day,ts_hour,ts_minute,ts_second,ts_msecond,te_month,te_day,te_hour,te_minute,te_second,te_msecond,tr_month,tr_day,tr_hour,tr_minute,tr_second,tr_msecond,sa1,sa2,sa3,sa4,da1,da2,da3,da4,flg_ACK,flg_PSH,flg_RST,flg_SYN,flg_FIN,sp_is_privileged,dp_is_privileged
443  ,55451,1 ,0  ,0   ,2    ,106     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,14 ,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,57445,1 ,0  ,0   ,4    ,335     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,82 ,202,184,161,157,138,184,118,1      ,1      ,1      ,1      ,0      ,1               ,0
443  ,62596,1 ,0  ,0   ,8    ,772     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,130,186,6  ,97 ,157,138,24 ,29 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,62594,1 ,0  ,0   ,8    ,772     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,130,186,6  ,97 ,157,138,24 ,29 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,57647,1 ,0  ,0   ,10   ,4257    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,91 ,228,166,148,157,138,107,14 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,64398,2 ,0  ,0   ,98   ,89185   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,216,58 ,209,36 ,157,138,164,3  ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,56998,1 ,0  ,0   ,5    ,280     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,163,157,138,35 ,213,1      ,0      ,0      ,1      ,0      ,1               ,0
443  ,49527,1 ,0  ,8   ,5    ,253     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,56       ,12       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,64 ,15 ,159,234,157,138,90 ,58 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,56699,2 ,0  ,0   ,8    ,3005    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,13       ,0         ,8       ,31    ,14     ,56       ,13       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,42 ,157,138,165,195,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62525,1 ,0  ,0   ,3    ,215     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,13       ,0         ,8       ,31    ,14     ,56       ,13       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,139,45 ,197,237,157,138,111,101,1      ,1      ,0      ,0      ,1      ,1               ,0
443  ,61137,1 ,0  ,0   ,9    ,1055    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,13       ,0         ,8       ,31    ,14     ,56       ,13       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,42 ,157,138,71 ,138,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,55457,1 ,0  ,0   ,2    ,106     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,173,194,182,170,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,50807,2 ,0  ,0   ,10   ,3623    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,143,131,157,138,187,236,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,56624,1 ,0  ,4   ,16   ,8806    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,17 ,248,248,14 ,157,138,24 ,130,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,65534,2 ,0  ,0   ,9    ,3210    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,167,34 ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,56793,1 ,0  ,4   ,18   ,10740   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,56       ,14       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,17 ,248,145,144,157,138,165,235,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,56666,1 ,0  ,0   ,5    ,362     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,125,19 ,131,157,138,165,233,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,55459,1 ,0  ,0   ,2    ,106     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,216,58 ,209,46 ,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
80   ,49854,1 ,0  ,4   ,2    ,106     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,254,197,3  ,157,138,164,95 ,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,55186,1 ,0  ,0   ,2    ,106     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,2  ,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,53185,1 ,0  ,0   ,11   ,7297    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,18 ,195,73 ,243,157,138,23 ,63 ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,63041,1 ,0  ,0   ,2    ,380     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,99 ,80 ,188,198,157,138,178,21 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,50296,1 ,0  ,2   ,76   ,91930   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,31 ,11 ,36 ,23 ,157,138,179,0  ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,55458,1 ,0  ,0   ,2    ,106     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,46 ,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,63437,2 ,0  ,0   ,11   ,7821    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,170,157,138,166,175,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,55120,1 ,0  ,0   ,2    ,106     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,33 ,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,62210,1 ,0  ,0   ,126  ,149650  ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,48 ,81 ,186,157,138,165,67 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,49530,1 ,0  ,8   ,5    ,253     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,64 ,15 ,159,234,157,138,90 ,58 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,62602,1 ,0  ,0   ,9    ,829     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,56       ,15       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,130,186,6  ,191,157,138,24 ,29 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,37436,1 ,0  ,0   ,76   ,83464   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,34 ,107,176,231,157,138,167,99 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,51533,1 ,0  ,0   ,15   ,8334    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,161,157,138,167,148,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,56492,2 ,0  ,0   ,74   ,49274   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,66 ,157,138,185,247,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,55251,1 ,0  ,2   ,18   ,18817   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,239,141,196,157,138,166,175,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,53778,1 ,0  ,0   ,27   ,8849    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,56       ,16       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,109,28 ,107,157,138,185,31 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,50625,1 ,0  ,0   ,9    ,5495    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,185,146,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,50626,1 ,0  ,0   ,13   ,8693    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,174,157,138,185,146,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,57915,2 ,0  ,0   ,17   ,3460    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,42 ,157,138,24 ,39 ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,50627,1 ,0  ,0   ,214  ,205164  ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,174,157,138,185,146,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,51284,1 ,0  ,8   ,45   ,52225   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,149,154,165,96 ,157,138,167,146,1      ,1      ,0      ,1      ,1      ,1               ,0
5228 ,4823 ,1 ,0  ,0   ,3    ,174     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,108,177,126,188,157,138,164,74 ,1      ,1      ,0      ,0      ,0      ,0               ,0
443  ,62221,1 ,0  ,0   ,18   ,11599   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,48 ,81 ,186,157,138,165,67 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,50572,1 ,0  ,0   ,6    ,726     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,56       ,17       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,108,156,2  ,65 ,157,138,10 ,152,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,62605,1 ,0  ,0   ,8    ,893     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,130,186,6  ,191,157,138,24 ,29 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,33982,1 ,0  ,0   ,10   ,6458    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,186,228,49 ,157,138,24 ,214,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,62606,1 ,0  ,0   ,9    ,957     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,130,186,6  ,191,157,138,24 ,29 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,34184,1 ,0  ,0   ,8    ,4857    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,36 ,157,138,111,18 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,54537,1 ,0  ,0   ,22   ,14830   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,123,104,105,157,138,110,17 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,63500,1 ,0  ,0   ,4    ,251     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,56       ,18       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,192,0  ,76 ,3  ,157,138,107,108,1      ,1      ,1      ,0      ,1      ,1               ,0
443  ,50301,1 ,0  ,2   ,2682 ,3456603 ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,19       ,0         ,8       ,31    ,14     ,56       ,19       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,31 ,11 ,36 ,23 ,157,138,179,0  ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,59179,1 ,0  ,8   ,16   ,7029    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,19       ,0         ,8       ,31    ,14     ,56       ,19       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,2  ,17 ,140,227,157,138,166,222,1      ,1      ,1      ,1      ,0      ,1               ,0
443  ,58245,1 ,0  ,0   ,8    ,4783    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,19       ,0         ,8       ,31    ,14     ,56       ,19       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,36 ,157,138,10 ,139,1      ,1      ,0      ,1      ,1      ,1               ,0
58225,53   ,2 ,0  ,8   ,3    ,186     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,19       ,0         ,8       ,31    ,14     ,56       ,19       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,209,141,32 ,234,157,138,20 ,230,0      ,0      ,0      ,0      ,0      ,0               ,1
443  ,50304,1 ,0  ,2   ,157  ,164197  ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,20       ,0         ,8       ,31    ,14     ,56       ,20       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,18 ,146,7  ,157,138,179,0  ,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,60903,1 ,0  ,0   ,23   ,3666    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,20       ,0         ,8       ,31    ,14     ,56       ,20       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,143,99 ,157,138,106,30 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,55829,1 ,0  ,0   ,2    ,125     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,20       ,0         ,8       ,31    ,14     ,56       ,20       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,111,236,11 ,157,138,185,28 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,63314,2 ,0  ,0   ,23   ,5798    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,20       ,0         ,8       ,31    ,14     ,56       ,20       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,174,157,138,167,3  ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,64179,1 ,0  ,0   ,18   ,3282    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,21       ,0         ,8       ,31    ,14     ,56       ,21       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,35 ,157,138,107,102,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,53060,2 ,0  ,0   ,23   ,22670   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,21       ,0         ,8       ,31    ,14     ,56       ,21       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,142,157,138,164,65 ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62225,1 ,0  ,0   ,14   ,4633    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,21       ,0         ,8       ,31    ,14     ,56       ,21       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,48 ,81 ,186,157,138,165,67 ,1      ,1      ,0      ,1      ,1      ,1               ,0
